path,sentence
common_voice_id_20955007.mp3,tom biasanya datang mengunjungi kami setiap musim panas
common_voice_id_20955010.mp3,makanan kesukaan anda apa
common_voice_id_20955022.mp3,tom meletakkan sendoknya
common_voice_id_20955053.mp3,saya belajar bahasa jepang dengan melihat kamus
common_voice_id_20955055.mp3,namaku dikenal oleh semua orang di sekolahku
common_voice_id_20955056.mp3,mereka memeriksa apakah ruangan itu kosong
common_voice_id_20955063.mp3,tolong tanyain dong sama dia
common_voice_id_20955105.mp3,pak lee mau minuman yang mana
common_voice_id_20955107.mp3,jika masih ada sisa kopi tolong berikan padaku
common_voice_id_20955109.mp3,saya tidak mencari apa apa
common_voice_id_20955110.mp3,apa yang kamu lakukan lebih penting daripada apa yang kamu katakan
common_voice_id_20955112.mp3,pikir dulu lalu ngomong
common_voice_id_20955152.mp3,setiap hari sibuk tetapi sangat menyenangkan
common_voice_id_20955154.mp3,ini pulpen
common_voice_id_20955156.mp3,sapporo merupakan kota terbesar kelima di jepang
common_voice_id_20955157.mp3,saya tidak bisa menyetujui proyek ini masih banyak hal yang tidak memuaskan
common_voice_id_20955159.mp3,saya harus mengerjakan pekerjaan ini selambatlambatnya tanggal sepuluh
common_voice_id_20955201.mp3,saya tidak ingin menunggu selama itu
common_voice_id_20955204.mp3,bahasa inggris juga dipelajari di cina
common_voice_id_20955206.mp3,kami punya dua orang anak
common_voice_id_20955209.mp3,kebanyakan orang jepang minum air kran
common_voice_id_20955213.mp3,tidak pernah ia bermimpi kalau anaknya akan bunuh diri
common_voice_id_25274559.mp3,kami berharap hargaharga akan turun
common_voice_id_25274568.mp3,rumahku dekat dengan pemberhentian bis
common_voice_id_25274569.mp3,tugas kuliah kali ini sangat berat
common_voice_id_25274570.mp3,isi botolnya dengan air
common_voice_id_25274622.mp3,tolong perlihatkan yang ini
common_voice_id_25274624.mp3,hubungan diplomatik kedua negara itu sedang panas
common_voice_id_25274625.mp3,ayah saya seorang guru
common_voice_id_25274635.mp3,jawabanmu benar
common_voice_id_25274646.mp3,saya sudah beberapa kali keluar negeri tahun ini
common_voice_id_25274652.mp3,saya mencuci bajuku sampai bersih
common_voice_id_25274656.mp3,john tiba di jepang kemarin
common_voice_id_25274662.mp3,barusan aku melihat tom
common_voice_id_25274664.mp3,pada awalnya aku mengira dia sakit
common_voice_id_25274665.mp3,tanda telah matang
common_voice_id_25274672.mp3,jupiter adalah planet kelima dari matahari
common_voice_id_25274673.mp3,tom aku ingin menunjukkan sesuatu
common_voice_id_25287083.mp3,ini komputer saya
common_voice_id_25287085.mp3,apakah kamu bisa mengecek tekanan bannya
common_voice_id_25287096.mp3,seharusnya kamu tak perlu merasa malu
common_voice_id_25287097.mp3,apakah kamu tahu tom berkerja di sana
common_voice_id_25287099.mp3,silakan kamu jalan lurus ke depan setelah melewati lampu lalu lintas maka akan sampai
common_voice_id_25287101.mp3,dia masih di bawah umur
common_voice_id_25287105.mp3,maafkan saya tetapi kami tidak dapat mengeluarkanmu
common_voice_id_25287118.mp3,abbot membunuh mary
common_voice_id_25287122.mp3,kamu kelas berapa
common_voice_id_25287130.mp3,dia mendapatkan nilai bagus dalam bahasa inggris
common_voice_id_25287140.mp3,dia meminta agar saya segera membayarnya
common_voice_id_25287142.mp3,orang menebangi pohonpohon disamping jalan
common_voice_id_25287146.mp3,kehadiran internet juga mengakibatkan turunnya pendapatan para penerbit buku termasuk kamus
common_voice_id_25287147.mp3,dia menceritakan pengalamannya
common_voice_id_25287149.mp3,saya berumur sembilan belas tahun
common_voice_id_25287150.mp3,aku harus pergi ke toilet sekarang juga
common_voice_id_25287153.mp3,naoko tinggal di rumah putih
common_voice_id_25287158.mp3,di sekolah setiap hari ada ujian kanji
common_voice_id_25287167.mp3,apakah menurutmu dia akan memaafkanku
common_voice_id_25287168.mp3,di dalam kulkas ada tujuh butir telur
common_voice_id_25287180.mp3,melihat salah satu anggotanya terjatuh makhluk  makhluk yang lain langsung menyerang
common_voice_id_25287182.mp3,apakah ibumu di rumah
common_voice_id_25287197.mp3,dia masih hidup
common_voice_id_25287217.mp3,di mana kita akan bertemu
common_voice_id_25287218.mp3,vas itu pecah berkepingkeping
common_voice_id_25287220.mp3,tom mempersiapkan makan malam di dapur
common_voice_id_25287236.mp3,bila anda tidak memiliki program ini anda dapat mendownloadnya sekarang
common_voice_id_25287237.mp3,mungkin tom akan menyukai itu
common_voice_id_25287238.mp3,kamu memakai sweter terbalik
common_voice_id_25287240.mp3,aku bekerja di sini aku bukanlah tamu
common_voice_id_25287241.mp3,sudah waktu untuk saya pergi saya harus pergi sekarang
common_voice_id_25287242.mp3,ayahnya sedang dirawat di rumah sakit budi asih jakarta
common_voice_id_25322420.mp3,tidak boleh menggunakan ponsel di rumah sakit
common_voice_id_25322425.mp3,apa kamu baik baik saja
common_voice_id_25322428.mp3,kamu tidak perlu membangunkanku
common_voice_id_25322448.mp3,di dalam kamar ini ada banyak buku
common_voice_id_25322451.mp3,aku harus memanfaatkan ruang yang kecil itu sebaikbaiknya
common_voice_id_25322452.mp3,nama tersebut diambil dari seorang panglima perang dalam kisah bharata yudha yaitu karna
common_voice_id_25322454.mp3,dia bersalaman dengan temannya
common_voice_id_25322455.mp3,kemarin saya memotong pohon
common_voice_id_25322458.mp3,tom bilang dia tidak ingin belajar bahasa perancis
common_voice_id_25322469.mp3,di mana bank terdekat
common_voice_id_25322473.mp3,aku telah menunda kencanku karena harus kerja lembur
common_voice_id_25322487.mp3,saya tertinggal pesawat bisa naik penerbangan berikutnya
common_voice_id_25322490.mp3,dia bereputasi sebagai pengacara terbaik di kota ini
common_voice_id_25322496.mp3,kamu pergi dijalan yang salah
common_voice_id_25322497.mp3,saya minum kopi tanpa susu
common_voice_id_25322499.mp3,aku malu pada diriku sendiri
common_voice_id_25322501.mp3,dia lari menyelamatkan diri
common_voice_id_25322503.mp3,guru menuliskan pendapat pendek pada masingmasing kertas tugas
common_voice_id_25322504.mp3,tom mengaduk kopinya dengan sebuah sendok
common_voice_id_25322506.mp3,gunung api itu meletus beberapa tahun yang lalu
common_voice_id_25322508.mp3,kemarin saya menulis surat kepada teman
common_voice_id_25322511.mp3,saya tidak tahu pasti kapan dia tiba
common_voice_id_25322515.mp3,apa yang dia lakukan diluar sana
common_voice_id_25322519.mp3,bagaimana kalau minuman
common_voice_id_25322522.mp3,kota itu hidup kembali dengan semangat yang lebih besar
common_voice_id_25322524.mp3,jangan hilangkan buku ini karena sangat penting
common_voice_id_25322533.mp3,saya puas dengan makan malam stik
common_voice_id_25322535.mp3,aku takut datang terlambat
common_voice_id_25322537.mp3,mereka menikah enam bulan yang lalu
common_voice_id_25322540.mp3,besok malam saya keluar karena akan bertemu dengan teman
common_voice_id_25322542.mp3,mata adalah organ yang berfungsi untuk melihat
common_voice_id_25322558.mp3,maukah kamu tinggal di sini sementara
common_voice_id_25322559.mp3,penerjemah menggunakan kata ganti orang pertama dan kata ganti orang ketiga dalam terjemahannya
common_voice_id_25322560.mp3,harus melewati dua buah terowongan salah satunya adalah terowongan yg akan kami masuki
common_voice_id_25322563.mp3,jadi kamu menyerah benar
common_voice_id_25322568.mp3,jaga tanganmu tetap bersih
common_voice_id_25322577.mp3,maya merupakan anak yang sangat pintar dia selalu mendapat rangking pertama dikelasnya
common_voice_id_25322583.mp3,tom terlihat sangat terkejut
common_voice_id_25322585.mp3,tahun ajaran baru di jepang dimulai pada bulan april
common_voice_id_25322586.mp3,saya tidak boleh makan daging babi
common_voice_id_25322599.mp3,kecepatan pesawat jauh lebih tinggi daripada helikopter
common_voice_id_25322601.mp3,besok saya akan bertemu dengan teman orang luar negeri
common_voice_id_25322607.mp3,tom butuh mengikuti saran saya
common_voice_id_25322609.mp3,saya melihat anwar sedang pergi terburuburu
common_voice_id_25322612.mp3,hanya tuhan yang mengetahui betapa tulus saya mencintai kamu
common_voice_id_25322613.mp3,apakah anda pernah ke amerika
common_voice_id_25322615.mp3,lakukan apapun yang diperlukan
common_voice_id_25322616.mp3,pensil ini menjadi pendek karena selalu digunakan
common_voice_id_25322628.mp3,apakah kamu setuju
common_voice_id_25322632.mp3,masalah ini tidak akan selesai
common_voice_id_20362155.mp3,salah satu impiannya adalah lolos mendapatkan beasiswa ke luar negeri
common_voice_id_20362156.mp3,besok suhu naik sampai tiga puluh derajat jadi akan panas
common_voice_id_20362157.mp3,dapatkah kamu meletakannya di meja
common_voice_id_20362158.mp3,harga tanah di jepang mahal sekali
common_voice_id_20362159.mp3,rumahku menghadap ke laut
common_voice_id_20362231.mp3,dia telah ditangkap oleh polisi
common_voice_id_20362232.mp3,kami semua bahagia
common_voice_id_20362233.mp3,kamu bisa meminta bantuan darinya
common_voice_id_20362234.mp3,besok saya akan bisa istirahat
common_voice_id_20362235.mp3,sepertinya ada yang tinggal di rumah ini
common_voice_id_20362236.mp3,dia telah menulis sebuah surat
common_voice_id_20362237.mp3,ini mengejutkan
common_voice_id_20362238.mp3,kamu sudah makan malam
common_voice_id_20362239.mp3,saya tidak seberapa suka pizza pepperoni
common_voice_id_20362260.mp3,hari jumat lalu kami rapat di ruangan ini
common_voice_id_20362261.mp3,saya punya anjing yang dapat berlari dengan cepat
common_voice_id_20362262.mp3,saya akan menelponmu besok pagi
common_voice_id_20362263.mp3,apakah anda punya mobil
common_voice_id_20362264.mp3,karena tidak bisa duduk di sini saya duduk di sana
common_voice_id_20362280.mp3,manusia berusaha tuhan yang mengaturnya
common_voice_id_20362282.mp3,mandilah dua kali sehari
common_voice_id_20362285.mp3,anda harus membantunya
common_voice_id_20362287.mp3,dimanakah rumah sakit terdekat
common_voice_id_20362289.mp3,hampir semua anak lakilaki jepang suka bermain bisbol
common_voice_id_20362295.mp3,saya memasukkan tiga sendok gula dengan sendok
common_voice_id_20362296.mp3,saya masih berpikir tom bersalah
common_voice_id_20362297.mp3,saat kamu memakai jas biar aku yang membawa tasmu
common_voice_id_20362298.mp3,musim kemarau telah tiba
common_voice_id_20362299.mp3,sekarang pak kobayashi sedang membaca buku di perpustakaan
common_voice_id_20362305.mp3,kamu lebih cepat tiga puluh menit
common_voice_id_20362306.mp3,ambilah jalan yang benar
common_voice_id_20362307.mp3,dia bereputasi sebagai pengacara terbaik di kota ini
common_voice_id_20362308.mp3,sebenarnya saya ingin pergi ke universitas di tokyo
common_voice_id_20362309.mp3,ini untuk penggunaan dalam
common_voice_id_20362320.mp3,di halaman rumah pak tanaka ada pohon dan bunga
common_voice_id_20362321.mp3,apa yang sedang terjadi di ruangan ini
common_voice_id_20362322.mp3,saya takut mati
common_voice_id_20362323.mp3,kita tidak bisa hidup tanpa air
common_voice_id_20362324.mp3,tidak ada yang menyambut baik proposal itu
common_voice_id_20362342.mp3,aku tidak memiliki kesabaran menghadapi semua ini
common_voice_id_20362344.mp3,pada pagi saya tiba di sana saya berjalanjalan dalam hutan oak
common_voice_id_20362346.mp3,saya mengetuk pintu tapi tidak ada orang yang menjawab
common_voice_id_20362348.mp3,dia memiliki rambut yang kering
common_voice_id_20362349.mp3,saya ingin naik ke puncak gunung kitadake
common_voice_id_20362355.mp3,saya pergi ke sekolah
common_voice_id_20362356.mp3,saya tidak yakin bagaimana cara mengucapkan kata itu
common_voice_id_20362357.mp3,pilot akan menjalani tes narkoba
common_voice_id_20362358.mp3,kita bisa mendengarkan radio dan juga musik dengan radio kaset
common_voice_id_20362359.mp3,pak kobayashi tinggal di kota yang orangnya banyak
common_voice_id_20362370.mp3,dia selalu kekurangan uang
common_voice_id_20362371.mp3,apakah ini anak lakilakimu betty
common_voice_id_20362372.mp3,bersikap lebih baiklah terhadap anak sendiri
common_voice_id_20362373.mp3,seperti biasa tom terlambat datang ke kelas
common_voice_id_20362374.mp3,menurut saya jepang adalah negara yang paling aman
common_voice_id_20362385.mp3,saya bermaksud membuat kare untuk makan malam hari ini
common_voice_id_20362386.mp3,namanya dikenal diseluruh dunia
common_voice_id_20362387.mp3,ada seekor kucing
common_voice_id_20362388.mp3,minggu ini pelajaran bahasa jepang libur
common_voice_id_20362389.mp3,aku harap aku bisa melakukannya
common_voice_id_20362400.mp3,pak yamada memberikan jam pada hari ulang tahun pak kobayashi
common_voice_id_20362401.mp3,saya ingin menjadi lebih dari sekedar teman
common_voice_id_20362402.mp3,kipas ini tidak berfungsi sama sekali
common_voice_id_20362403.mp3,kapan ulang tahunmu
common_voice_id_20362404.mp3,saya memasukkan kartu ke dompet
common_voice_id_20362540.mp3,aku ingin membuat penawaran
common_voice_id_20362543.mp3,kereta akan tiba di stasiun
common_voice_id_20362546.mp3,apa yang anda inginkan
common_voice_id_20362551.mp3,di amerika utara usaha umumnya berpegang pada prinsip pelanggan selalu benar
common_voice_id_20362554.mp3,maaf membuatmu menunggu begitu lama
common_voice_id_20362563.mp3,saya bisa mengerjakan ujian kemarin dengan baik
common_voice_id_20362564.mp3,tom pensiun dari dinas tentara tiga tahun yang lalu
common_voice_id_20362566.mp3,saya mau yang itu
common_voice_id_20362567.mp3,di atas meja ada asbak
common_voice_id_20362569.mp3,kematian seorang pria yang berbakat menyedihkan saya daripada surga rasanya dunia lebih membutuhkan dia
common_voice_id_20362586.mp3,setiap hari ulang tahun saya makan keik
common_voice_id_20362587.mp3,kamu harus menemukan pekerjaan
common_voice_id_20362588.mp3,saya tinggal di tokyo tetapi adik lakilaki saya tinggal di kyoto
common_voice_id_20362589.mp3,kalau begitu saya pergi ke rumah sakit dengan bus
common_voice_id_20362590.mp3,saya mengambilkan garam untuk pak lee
common_voice_id_20362596.mp3,mary gagal lagi meski begitu dia masih muda
common_voice_id_20362597.mp3,hari ulang tahunku akan segera tiba
common_voice_id_20362598.mp3,apakah anda tahu perbedaannya
common_voice_id_20362599.mp3,hampir tiga ribu orang mati
common_voice_id_20362600.mp3,pak tanaka memakai dasi hijau
common_voice_id_20362631.mp3,sebaiknya kamu pakai jasmu
common_voice_id_20362632.mp3,kita butuh uang untuk melakukan apapun
common_voice_id_20362633.mp3,kantor pos pasti sudah buka karena sekarang pukul sepuluh
common_voice_id_20362634.mp3,itu tidak akan terjadi
common_voice_id_20362635.mp3,tom juga melihat nama mary di daftar
common_voice_id_20362649.mp3,apa yang ingin kamu katakan
common_voice_id_20362651.mp3,saya sangat tidak mengerti apa yang anda bicarakan
common_voice_id_20362653.mp3,sudah jam sebelas
common_voice_id_20362654.mp3,uang saya habis
common_voice_id_20362655.mp3,coba lebih baik lagi lain kali
common_voice_id_20362671.mp3,tom melihat mary pergi ke hutan
common_voice_id_20362672.mp3,cuaca hari ini mendung berawan
common_voice_id_20362673.mp3,dia selalu penuh dengan semangat
common_voice_id_20362674.mp3,sangat penting baginya manakah dari keduanya yang lebih indah
common_voice_id_20362675.mp3,tidak
common_voice_id_20900230.mp3,dia ditemukan terbaring tidak sadar di lantai dapur
common_voice_id_20900231.mp3,lelucon anda tidak lucu
common_voice_id_20900232.mp3,saya merasa senang sekali bertemu denganmu
common_voice_id_20900233.mp3,dia tidak bersemangat lagi
common_voice_id_20900234.mp3,tidak ada yang harus tahu
common_voice_id_20900235.mp3,tidak ada yang tahu ke mana bill pergi
common_voice_id_20900236.mp3,ruangan ini bisa menampung lima puluh orang
common_voice_id_20900237.mp3,segeralah kembali
common_voice_id_20900238.mp3,ini istri saya edita
common_voice_id_20900239.mp3,hal yang aneh telah terjadi di hari ulang tahunnya
common_voice_id_20900240.mp3,tom dan marie menghabiskan bulan madu mereka di luar negeri
common_voice_id_20900241.mp3,keluargaku keluarga besar
common_voice_id_20900242.mp3,dia merasa jauh lebih baik hari ini
common_voice_id_20900243.mp3,waktu bukanlah realitas yang absolut tetapi suatu aspek dari kesadaran kita
common_voice_id_20900244.mp3,dialah pria terakhir yang ingin saya lihat
